species	group	clade_A	clade_B1	clade_B23	clade_C1	clade_C3	clade_E	clade_F	clade_G	boot_A	boot_B1	boot_B23	boot_C1	boot_C3	boot_E	boot_F	boot_G
CHROOCOCCIDIOPSIS_SP_PCC_6712	B23	4.811160912044411e-07	0.0005121880229303023	0.998328931227416	1.1815277618074361e-06	4.953858681103678e-06	0.0010449060110095912	9.29228462741254e-05	0.0	0.0	100.0	0.0	0.0	0.0	0.0
CROCOSPHAERA_WATSONII_WH8501	B23	6.11624094558829e-14	3.9874485361869945e-10	0.9999999830701779	2.193576736090112e-11	4.691344623528735e-10	1.3347637433933025e-08	2.6703080285503033e-09	0.0	0.0	100.0	0.0	0.0	0.0	0.0
CYANOBACTERIUM_PCC_7702	B1	0.0014670313081997413	0.9985135836973057	2.5286667501519317e-11	1.2631854638629896e-07	4.964840094363777e-08	9.507046626083649e-08	1.0110953597959607e-07	0.0	100.0	0.0	0.0	0.0	0.0	0.0
CYANOTHECE_ATCC_51472	B23	0.0005081542107188162	0.00012784947724874465	0.5032271306963804	5.924483849875806e-05	0.0019897423621766924	0.01656824851070811	0.43725289685871843	0.0	0.0	100.0	0.0	0.0	0.0	0.0
Calothrix_PCC_6303_uid183109	B1	0.0005164957311672624	0.9670196955332244	0.012146056019366597	1.4295650544075738e-05	0.0007067840909246154	0.0070024662537317975	0.007228554379432406	0.0	100.0	0.0	0.0	0.0	0.0	0.0
Calothrix_PCC_7507_uid182930	B1	0.002167736199213683	0.9970098012527094	1.370264847352336e-05	8.764385068194814e-07	5.56014496815073e-07	0.0006770847225147134	3.590561289242107e-07	0.0	100.0	0.0	0.0	0.0	0.0	0.0
Chamaesiphon_PCC_6605_uid183005	B23	0.8809094934128299	0.0016235615595969648	0.009003907631816889	0.0002059907077980401	0.0028234022463482834	0.026000449983407375	0.030354532362013763	0.0	0.0	100.0	0.0	0.0	0.0	0.0
Chroococcidiopsis_thermalis_PCC_7203_uid183002	B1	0.01486867893802232	0.9521504497689964	0.029986259403660065	2.3140491690090676e-05	6.765273173346124e-05	0.0028709941435262963	1.2550661094521736e-05	0.0	100.0	0.0	0.0	0.0	0.0	0.0
Crinalium_epipsammum_PCC_9333_uid183113	B23	4.337584062171652e-09	2.1070859080019632e-05	0.9999734457947965	6.419248277361947e-09	3.8328793356229097e-07	4.982217673449556e-06	9.035563201144056e-08	0.0	0.0	100.0	0.0	0.0	0.0	0.0
Cyanobacterium_PCC_10605_uid183340	B23	0.00026259485363786813	0.0033706220563935246	0.996215716947838	4.41701176093011e-07	1.9224022610105323e-07	0.000150380533299663	4.529810971196829e-08	0.0	0.0	100.0	0.0	0.0	0.0	0.0
Cyanobacterium_stanieri_PCC_7202_uid183337	B23	0.05175460441481543	0.00021072043533828518	0.9476095685416647	2.336623767677769e-06	4.627396062140918e-05	0.00026047050686277555	4.002197946559518e-05	0.0	0.0	100.0	0.0	0.0	0.0	0.0
Cyanobium_gracile_PCC_6307_uid182931	C1	3.1994739163435916e-05	8.10120753542963e-09	3.476903598585316e-15	0.9999441775678937	4.886670113591091e-09	4.137370180528962e-09	9.232948525108174e-06	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Cyanobium_sp._PCC_7001	C1	0.31400503351910813	5.388868947372081e-06	1.4882185758057942e-11	0.6758506692194028	0.0004179929842326335	1.1917899796918255e-06	0.00017384633702965163	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Cyanothece_sp._ATCC_51142	B23	9.730179767805887e-07	3.937020216957068e-06	0.9999913232884492	5.960278970615048e-09	1.2734185083264261e-07	2.675345917159828e-07	1.9791746552741296e-07	0.0	0.0	100.0	0.0	0.0	0.0	0.0
Cyanothece_sp._CCY0110	B23	1.623320493711326e-05	2.711703692622987e-08	0.9998537889370168	4.9307745785402633e-08	1.3631594533756111e-05	9.443642058813882e-07	6.320793516789979e-05	0.0	0.0	100.0	0.0	0.0	0.0	0.0
Cyanothece_sp._PCC_7424	B23	7.318068715148238e-09	8.470292651085084e-07	0.999998994234499	2.30186437405332e-10	5.403985486054637e-09	4.031145990782656e-08	1.8316409596728313e-09	0.0	0.0	100.0	0.0	0.0	0.0	0.0
Cyanothece_sp._PCC_7425	E	0.021064437075813198	4.820880872185487e-05	0.9269991120483154	8.241360113136044e-06	1.4682377271651564e-05	0.051864522108583735	6.373912600947046e-07	0.0	0.0	0.0	0.0	0.0	100.0	0.0
Cyanothece_sp._PCC_7822	B23	0.017940980724627256	0.0021300971582204915	0.9789941807506634	3.697435144008491e-05	0.00030888767277248793	8.228042351758838e-05	0.00040280559075156686	0.0	0.0	100.0	0.0	0.0	0.0	0.0
Cyanothece_sp._PCC_8801	B23	5.659699201327937e-09	2.8561034163974397e-07	0.9999996872983695	3.987727066361797e-12	4.847128626158898e-10	4.428992331778784e-09	4.216337893614457e-12	0.0	0.0	100.0	0.0	0.0	0.0	0.0
Cyanothece_sp._PCC_8802	B23	3.3318131565711556e-11	1.28702052329144e-07	0.9999998616516359	5.589141020345584e-12	1.4359172656266032e-10	9.407946963065757e-09	4.762854007387192e-13	0.0	0.0	100.0	0.0	0.0	0.0	0.0
Cylindrospermopsis_raciborskii_CS-505	B1	4.011509348628638e-12	0.9999999564283396	2.0964020221538812e-10	5.797011420260927e-11	8.543290515057179e-11	4.278088425994573e-08	3.9008600150548883e-13	0.0	100.0	0.0	0.0	0.0	0.0	0.0
Dactylococcopsis_salina_PCC_8305_uid183341	B23	4.759143418872111e-10	0.00010053799187113282	0.9998652386195707	1.0318487835608044e-07	6.79552394716662e-08	2.0038704273087484e-05	1.3629448142494413e-05	0.0	0.0	100.0	0.0	0.0	0.0	0.0
FISCHERELLA_SP_JSC-11	B1	2.2556929234646567e-07	0.9999996623547481	5.939454803216598e-10	4.054003467648976e-09	2.2915242255241972e-09	5.1583313317815546e-08	4.76686126165892e-10	0.0	100.0	0.0	0.0	0.0	0.0	0.0
FISCHERELLA_SP_PCC_9339	B1	5.168818413047837e-06	0.9999901283549121	4.3284870732328e-11	1.4116670673166718e-08	2.5679252867827653e-07	2.970251954905705e-09	7.299336941563848e-09	0.0	100.0	0.0	0.0	0.0	0.0	0.0
FISCHERELLA_SP_PCC_9431	B1	2.9542611060412173e-05	0.999295996048522	5.579097334293702e-06	3.247623663862528e-09	2.8987788939235413e-06	0.000658089313508347	2.850941104658987e-08	0.0	100.0	0.0	0.0	0.0	0.0	0.0
FISCHERELLA_SP_PCC_9605	B1	4.5335764813096964e-10	0.9999978596871564	2.1123488048519475e-06	2.1480062743447546e-11	6.282638635609635e-11	2.544134534201878e-08	3.534017610471733e-11	0.0	100.0	0.0	0.0	0.0	0.0	0.0
GEMINOCYSTIS_HERDMANII_PCC_6308	B23	3.282255418000646e-08	2.5528826170322597e-09	0.9999999325422025	3.229253123915079e-10	1.8920497331527192e-09	2.5914362937365814e-08	3.351503547364345e-09	0.0	0.0	100.0	0.0	0.0	0.0	0.0
GLOEOCAPSA_SP_PCC_73106	B23	1.4900716152111427e-12	1.4129052587532192e-05	0.999863889197302	2.617687092351702e-13	1.775979146320879e-11	0.00012198173023134717	3.5636571056394074e-13	0.0	0.0	100.0	0.0	0.0	0.0	0.0
Gloeobacter_violaceus_PCC_7421	G	0.0010392197491448482	0.4868928750833932	3.2779455739677957e-07	0.036738678877804055	0.04218240303429496	0.00010558444870649036	0.4330409090767246	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gloeocapsa_PCC_7428_uid183112	B1	0.9566642915544874	0.009640275145784902	0.03302557884327812	7.80248894969701e-05	2.710851478479652e-06	0.0005880432218144912	4.6678864029108505e-07	0.0	100.0	0.0	0.0	0.0	0.0	0.0
Halothece_PCC_7418_uid183338	B23	1.1198361150861251e-05	0.0269683293285142	0.6189014512847465	0.00044614394546586903	7.532271065591563e-05	0.01222249506849926	0.30086916687317056	0.0	0.0	100.0	0.0	0.0	0.0	0.0
LEPTOLYNGBYA_SP_PCC_6406	C3	6.434527507849097e-07	0.001268895337715207	2.1766339133924964e-07	4.495372290186429e-11	0.9987298316171968	6.154813950558499e-09	9.073446250816563e-09	0.0	0.0	0.0	0.0	100.0	0.0	0.0
LEPTOLYNGBYA_SP_PCC_7375	C3	0.0581335093285098	2.453265314851981e-07	0.9260985804197577	1.4456304749870704e-05	0.0008146748964281587	2.8804458017299242e-05	0.0038305169806987123	0.0	0.0	0.0	0.0	100.0	0.0	0.0
Leptolyngbya_PCC_7376_uid182928	B23	0.11093361765205989	0.00015051121144004647	0.6298579508099973	0.003072035984682934	0.0016829617155667237	0.0027517475034636095	0.25042879453161143	0.0	0.0	100.0	0.0	0.0	0.0	0.0
Lyngbya_majuscula_3L	A	0.009389756389213548	7.256498334105252e-06	0.6317488529329952	0.006373336102515151	0.002569927940842922	0.012065201773817003	0.0028525370709609056	100.0	0.0	0.0	0.0	0.0	0.0	0.0
Lyngbya_sp._PCC_8106	A	0.0004416402073016589	0.08545319808661564	0.09197717758038891	0.052678937319011784	0.027537405427423233	0.08396359660225773	0.0021831661932019413	100.0	0.0	0.0	0.0	0.0	0.0	0.0
MASTIGOCLADOPSIS_REPENS_PCC_10914	B1	1.8704993288508124e-06	0.9999046739675107	6.7140618848162186e-09	5.126783977767458e-07	6.571921477058337e-07	1.8529223033329369e-06	5.7316290035500816e-05	0.0	100.0	0.0	0.0	0.0	0.0	0.0
MICROCHAETE_SP_PCC_7126	B1	5.709676193675652e-07	0.9999849727418372	3.295512076998444e-08	1.0642967824941457e-09	5.64296550058843e-09	1.3946221301686557e-05	2.7382631505025132e-09	0.0	100.0	0.0	0.0	0.0	0.0	0.0
Microcoleus_PCC_7113_uid183114	B23	0.974940195067668	5.428046016694739e-07	0.02111725089151298	9.82697764539975e-06	0.0001734407512607327	0.00339713368454144	3.299632028551613e-05	0.0	0.0	100.0	0.0	0.0	0.0	0.0
Microcoleus_chthonoplastes_PCC_7420	A	0.6593002688869946	0.020468458616450518	0.1096165567373548	1.196150677659468e-05	0.0003805289922336944	0.20565989416680705	0.00026745929424137584	100.0	0.0	0.0	0.0	0.0	0.0	0.0
Microcoleus_vaginatus_FGP-2	A	0.9946721447686495	6.663620297027252e-09	0.003435697780491248	1.2039724822817717e-07	4.723638423876885e-05	0.0017309767962834012	1.2165164500869309e-06	100.0	0.0	0.0	0.0	0.0	0.0	0.0
Microcystis_aeruginosa_NIES-843	B23	0.0013466159399809427	0.012782945455737918	0.9856365311596823	1.4041863704995091e-08	3.608081332997226e-08	0.0002338572946871379	9.045848303584395e-12	0.0	0.0	100.0	0.0	0.0	0.0	0.0
Microcystis_aeruginosa_PCC_7806	B23	2.355053343428107e-05	3.33548674009666e-05	0.9999039497076934	3.5169016248289596e-11	1.6465772511876825e-09	3.914317895693155e-05	3.075812389517532e-11	0.0	0.0	100.0	0.0	0.0	0.0	0.0
NOSTOC_AZOLLAE_0708	B1	7.416375551670818e-07	0.9999981479347935	1.2216054637835393e-09	2.3386482479184875e-09	1.6798882917429914e-08	9.391961195028447e-07	8.233596180338916e-10	0.0	100.0	0.0	0.0	0.0	0.0	0.0
Nodularia_spumigena_CCY9414	B1	7.209594616907792e-11	0.9999998717301424	4.362494707347808e-09	1.1839535037211907e-11	4.666677944737513e-09	3.972161156175945e-08	1.0185603045047222e-08	0.0	100.0	0.0	0.0	0.0	0.0	0.0
Nostoc_PCC_7107_uid182932	B1	2.779299742537787e-07	0.9999915794442917	9.650033975039378e-09	4.365521978564566e-09	2.500423119656506e-09	6.482615709867817e-06	5.373716792601397e-09	0.0	100.0	0.0	0.0	0.0	0.0	0.0
Nostoc_PCC_7524_uid182933	B1	2.5871456685243954e-08	0.9999640509095336	7.130112188695895e-11	2.2024224939091456e-09	3.3965292565308563e-09	7.960749632458193e-08	1.2027179921114196e-07	0.0	100.0	0.0	0.0	0.0	0.0	0.0
Nostoc_punctiforme_PCC_73102	B1	0.0001860399008045912	0.9992796512867824	8.55194376635272e-08	1.028667359030114e-09	6.405054366662783e-08	0.0004220232580125094	6.331628690508736e-10	0.0	100.0	0.0	0.0	0.0	0.0	0.0
Nostoc_sp._PCC_7120	B1	2.734841785853524e-07	0.9999755319060798	2.6810920996055264e-11	3.4061074866688892e-09	2.896531342695394e-09	2.9406742507141594e-06	6.063540561614843e-09	0.0	100.0	0.0	0.0	0.0	0.0	0.0
Oscillatoria_PCC_7112_uid183110	A	0.997551120666999	7.680107941744783e-10	0.0002471666188374138	7.731154862350789e-05	0.00012297705464975724	0.0019720187605059393	6.063555034298562e-06	100.0	0.0	0.0	0.0	0.0	0.0	0.0
Oscillatoria_acuminata_PCC_6304_uid183003	A	0.9288074315395939	7.228157129985898e-05	0.006774913727464447	1.0021201107672763e-06	0.0002966629993415174	0.06396215551874584	7.419293262783605e-06	100.0	0.0	0.0	0.0	0.0	0.0	0.0
Oscillatoria_sp._PCC_6506	A	0.99950806579109	2.990954117919656e-08	6.480719541190234e-05	1.8189083537360458e-06	2.794680530182739e-05	0.0003070955335420999	9.054155828199664e-07	100.0	0.0	0.0	0.0	0.0	0.0	0.0
PLEUROCAPSA_SP_PCC_7319	B23	0.006463254621623072	0.00018137450750342057	0.7207955487822156	0.0006814375987794006	0.0005064097041958295	0.1613330697160379	0.10804162424248388	0.0	0.0	100.0	0.0	0.0	0.0	0.0
PSEUDANABAENA_SP_PCC_6802	F	3.68079363223298e-14	0.7781281703851267	1.3209659964059293e-08	1.0212876732408642e-13	3.1778045213489954e-13	0.22186810588677444	8.662671243246658e-17	0.0	0.0	0.0	0.0	0.0	0.0	100.0
PSEUDANABAENA_SP_PCC_7429	F	2.64924501479648e-05	2.632984196598555e-05	0.9997768915313962	5.7699539397618135e-06	6.098524579356417e-06	1.0858433032642203e-05	1.8241036183712105e-06	0.0	0.0	0.0	0.0	0.0	0.0	100.0
Pleurocapsa_PCC_7327_uid183006	B23	1.1898312812580349e-07	0.008959373020894409	0.9910173615332849	7.662532984738452e-08	1.881738381654814e-08	2.2201866956138206e-05	8.374421019048014e-09	0.0	0.0	100.0	0.0	0.0	0.0	0.0
Prochlorococcus_marinus_str._AS9601	C1	6.778520461758458e-07	1.8804016251971956e-11	2.45776029902688e-17	0.9999816410756684	7.766832007378216e-12	6.558302424722825e-12	4.876059990460495e-07	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Prochlorococcus_marinus_str._MIT_9202	C1	2.1413314339187041e-07	3.1574178469347674e-09	3.680846335198302e-13	0.9999566276091084	3.69263671864155e-08	6.926002744639178e-10	2.853565222034527e-07	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Prochlorococcus_marinus_str._MIT_9211	C1	4.10714377902867e-07	1.0312351703374099e-10	3.488534063671945e-18	0.9999939673820195	3.027202366017752e-09	6.894412766973368e-12	2.023082664853936e-06	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Prochlorococcus_marinus_str._MIT_9215	C1	2.615824653854854e-07	1.0312925915816519e-09	3.03143453634558e-17	0.9999797026329204	1.379602369146384e-12	2.699676437304845e-12	3.751801434399742e-07	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Prochlorococcus_marinus_str._MIT_9301	C1	4.917624725993254e-07	4.8997155591200024e-09	6.1675153698063876e-18	0.9999531108398255	2.1780197717623257e-10	1.2062961066228893e-09	4.58671411187294e-07	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Prochlorococcus_marinus_str._MIT_9303	C1	4.986406735915728e-06	4.359956420102637e-08	5.156882889140053e-16	0.9999370788885741	3.1631430282273057e-10	5.178919425650727e-09	3.11067238924644e-05	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Prochlorococcus_marinus_str._MIT_9312	C1	1.1759527298279137e-07	1.5576966935043751e-09	1.6169022744465782e-17	0.9999581270320556	2.092810487737489e-10	6.780234285878361e-11	2.023073221959833e-07	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Prochlorococcus_marinus_str._MIT_9313	C1	6.206753194247793e-06	1.4572250842132653e-07	4.982876291690098e-16	0.9999143909622753	2.3781067414111068e-11	2.0321262431322434e-09	4.91822400119594e-05	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Prochlorococcus_marinus_str._MIT_9515	C1	2.5261602598804474e-07	2.3607589385984686e-11	2.551016942377571e-17	0.9999833032115626	2.6504962163941766e-11	2.3982981939647773e-12	3.325704235526966e-07	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Prochlorococcus_marinus_str._NATL1A	C1	2.171954138103049e-05	2.3984413624163952e-08	2.002188274602162e-12	0.9995789624231716	2.484694717843763e-10	3.9617815620204695e-10	4.047790814818524e-07	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Prochlorococcus_marinus_str._NATL2A	C1	0.00014210716864324383	4.1037888966695076e-08	7.024569754073632e-13	0.9996907976695714	5.997015216858322e-12	9.346148454438936e-10	3.6755231162216253e-07	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Prochlorococcus_marinus_subsp._marinus_str._CCMP1375	C1	3.0517507594408806e-06	3.897333366043901e-09	6.2444155624014096e-18	0.9999749222465378	7.583524045244803e-11	4.137083212898127e-12	2.616546664043898e-07	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Prochlorococcus_marinus_subsp._pastoris_str._CCMP1986	C1	5.033477153632013e-07	2.8980773048266193e-10	1.6036815229030364e-17	0.9999696201194624	1.3095659152860244e-10	6.785432516189205e-11	1.530392375555519e-06	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Pseudanabaena_PCC_7367_uid183004	F	0.40689103316145186	4.0422008636857635e-08	0.0010118470702295767	0.008026633703453108	0.006129007882133772	9.547461995632446e-05	0.5564754632341085	0.0	0.0	0.0	0.0	0.0	0.0	100.0
Raphidiopsis_brookii_D9	B1	5.316243313802783e-10	0.9999999615589895	4.061717676389089e-09	5.984802323415742e-13	5.11947939553801e-11	3.126258757267685e-08	1.5969948675919002e-14	0.0	100.0	0.0	0.0	0.0	0.0	0.0
Rivularia_PCC_7116_uid182929	B1	3.5418731118494947e-06	0.9990147469191399	3.2687960441319914e-06	1.858650934538719e-06	9.40989961550287e-06	2.229728308259021e-05	0.0008954986162995425	0.0	100.0	0.0	0.0	0.0	0.0	0.0
SPIRULINA_MAJOR_PCC_6313	B23	6.108500352009116e-06	5.591809513774427e-05	0.9999355599081992	2.3482711455458967e-07	1.360991031090577e-07	1.2579411128910394e-06	7.530315095452886e-07	0.0	0.0	100.0	0.0	0.0	0.0	0.0
SPIRULINA_SP_PCC_9445	B23	3.080504653763659e-08	1.2069209833648713e-06	0.999990950419057	8.681370538994107e-08	2.5604127536593115e-08	5.6142456007277705e-06	2.0426106533710336e-06	0.0	0.0	100.0	0.0	0.0	0.0	0.0
SYNECHOCOCCUS_SP_PCC_7336	G	3.54329477370246e-06	1.0953611284426482e-05	0.005107967965025515	2.997817306755882e-05	2.3185861152305175e-05	0.00154138634333057	0.002942255624225851	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYNECHOCYSTIS_SP_PCC_7509	B1	4.729420571557486e-07	0.9995637805747153	2.9494598126532566e-08	3.137289439657429e-08	3.613425503066462e-06	0.00042425122192144156	3.986151611693006e-06	0.0	100.0	0.0	0.0	0.0	0.0	0.0
Stanieria_cyanosphaera_PCC_7437_uid183115	B23	9.404847635348113e-10	2.3375664875190257e-06	0.9999976039752492	8.2058461126301e-11	6.298814722687028e-10	5.301033504734437e-08	6.283114597719429e-10	0.0	0.0	100.0	0.0	0.0	0.0	0.0
Synechococcus_PCC_6312_uid182934	E	0.0005605239361788415	0.0016394782807637152	0.002898478556078301	4.002425402238616e-09	2.6114397811799972e-09	0.9949015126086425	4.460451696334017e-12	0.0	0.0	0.0	0.0	0.0	100.0	0.0
Synechococcus_PCC_7502_uid183008	F	0.16661740623963567	5.356065693318367e-08	0.003125954726721286	0.006027731850800024	0.01620716862218144	6.704607113145431e-08	0.798568088456861	0.0	0.0	0.0	0.0	0.0	0.0	100.0
Synechococcus_sp._BL107	C1	1.1371770351959968e-08	1.5542563735258657e-10	1.0942754467003659e-12	0.9999924054529025	1.8989634955710592e-08	7.268077211415619e-13	3.381008418618391e-06	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Synechococcus_sp._CB0101	C1	8.210315473245167e-08	6.291245568643515e-11	2.8544243745081666e-17	0.9998334160790163	2.006927311204152e-09	5.6291360312531993e-11	0.00015772595311211806	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Synechococcus_sp._CB0205	C1	1.4712219963916103e-05	5.246302954619544e-11	2.440050631742081e-15	0.9998442558993413	1.4771323031906799e-08	2.09544310979651e-09	0.00013323064257928397	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Synechococcus_sp._CC9311	C1	4.828212199603693e-06	4.3832390278428756e-10	8.531606920822436e-17	0.9999704154094231	2.85683338243477e-10	4.117004591941889e-09	9.133876185584143e-06	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Synechococcus_sp._CC9605	C1	7.881911051081608e-08	2.455017771909503e-11	1.4940351722815555e-17	0.9999884456327826	7.1488682050695875e-09	5.878784767584358e-10	6.121769383705768e-06	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Synechococcus_sp._CC9902	C1	3.1781743740745096e-06	1.2660657483431012e-09	1.4671766544923494e-18	0.9999873135535136	7.986987254503592e-13	4.581411073586017e-09	2.716505881604448e-06	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Synechococcus_sp._JA-2-3Ba2-13	G	0.24866291692617476	0.003566974466519587	0.3597182369823633	0.0036209207973511106	0.00323904149094791	0.008623659826953817	0.008502871002553493	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Synechococcus_sp._JA-3-3Ab	G	2.25809199459657e-07	1.7256347039778844e-05	7.662057048348048e-05	7.195117916440103e-07	1.9610623139614872e-07	1.1722613444276132e-05	2.717715620533768e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Synechococcus_sp._PCC_7002	B23	0.011854574248590313	0.001355177830535291	0.9857772685202719	0.0002716257557591408	1.2246443723960159e-05	0.0005675024123015125	0.00015710284440212534	0.0	0.0	100.0	0.0	0.0	0.0	0.0
Synechococcus_sp._PCC_7335	C3	5.481396070502271e-10	8.619849309170845e-11	1.25621477160563e-23	1.1823735004160143e-18	0.9999999982364633	1.1291978810778338e-09	1.7641668402865955e-22	0.0	0.0	0.0	0.0	100.0	0.0	0.0
Synechococcus_sp._RCC307	C1	3.9037848429725705e-06	1.011760376901529e-09	4.2582196204181634e-14	0.9999517120358801	8.424703248186619e-10	1.0331994939672886e-09	2.3829736824737934e-05	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Synechococcus_sp._RS9916	C1	1.870848964819862e-06	9.410277319363968e-12	9.323173620760736e-17	0.9995695663507834	4.451589604576449e-09	1.8609734928023732e-11	0.00041049398170080057	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Synechococcus_sp._RS9917	C1	5.676602502738792e-06	4.542546244030811e-09	3.863038818933243e-15	0.9999510769451316	9.218927175329751e-12	1.2514553923476768e-10	4.184239063139988e-05	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Synechococcus_sp._WH_5701	C1	1.7853693002311383e-05	9.06724134161553e-06	4.613789588042881e-15	0.9996945242244596	5.560088828914846e-10	2.1590162717559788e-08	4.370667102904273e-05	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Synechococcus_sp._WH_7803	C1	1.3753585104765094e-06	1.6798934837951004e-09	3.984052935190453e-17	0.9999755930551733	2.727484863188452e-10	5.579551461802089e-09	6.866269653475605e-06	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Synechococcus_sp._WH_7805	C1	3.8072561591924724e-07	8.07415103715635e-10	2.4561130859635755e-18	0.9999901661728718	5.09869810663094e-10	1.01766982062666e-10	4.623503114549271e-06	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Synechococcus_sp._WH_8102	C1	1.416847469927482e-06	6.5514518047579085e-09	1.6349465610984798e-16	0.9999679301103392	2.0287551408350915e-11	4.40226720987107e-10	5.885274439764711e-06	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Synechococcus_sp._WH_8109	C1	7.674079165392763e-07	3.3623173837271796e-10	9.349713082208242e-21	0.9999649483170755	2.4810437858983506e-11	7.040108326241047e-12	2.691301936669418e-05	0.0	0.0	0.0	100.0	0.0	0.0	0.0
Synechocystis_sp._PCC_6803	B23	1.3254229105058626e-08	1.194071325350534e-06	0.999997681394037	5.489421596026305e-09	1.0993009582026372e-08	3.278077334330232e-07	7.640483317145427e-07	0.0	0.0	100.0	0.0	0.0	0.0	0.0
TOLYPOTHRIX_SP_PC_9009	B1	7.661734870620905e-06	0.9997294152220004	3.4157570881917336e-07	2.079418931227577e-09	4.2735982330976806e-06	0.0002374530987284844	9.812798931433077e-09	0.0	100.0	0.0	0.0	0.0	0.0	0.0
Thermosynechococcus_elongatus_BP_1_uid57907	E	9.171088037745228e-06	2.253360640338137e-05	0.00026634664569331765	1.374908118306975e-11	1.0083770260521703e-11	0.9997019486360263	3.593941196636654e-16	0.0	0.0	0.0	0.0	0.0	100.0	0.0
